gene_id	ERR337909	ERR337922	ERR337912	ERR337925	ERR337961	ERR337973	ERR337937	ERR337949
EgrG_000436900	1294	1107	1478	1281	967	986	1257	1336
EgrG_000437000	839	738	565	488	477	458	772	774
EgrG_000437100	398	340	271	234	565	553	601	607
EgrG_000437200	1407	1284	835	729	1304	1236	1398	1494
EgrG_000437500	2729	2411	2315	1993	2286	2151	2256	2398
EgrG_000437700	935	805	712	637	843	777	1393	1422
EgrG_000437800	85	81	39	40	68	74	75	84
EgrG_000438000	83	83	109	99	97	93	163	209
EgrG_000438100	10	6	0	0	0	1	0	1
EgrG_000438200	3	4	2	1	0	1	1	1
EgrG_000438250	8	2	4	2	3	1	5	2
EgrG_000438300	27	21	15	20	28	20	26	33
EgrG_000438400	365	359	232	204	301	252	328	366
EgrG_000438500	529	500	340	260	262	258	474	487
EgrG_000438600	0	0	0	0	0	0	1	0
EgrG_000438700	930	786	672	577	848	785	921	945
EgrG_000438800	1469	1243	1045	895	1922	1705	1799	1801
EgrG_000438900	1499	1308	1274	1155	1912	1692	2423	2495
EgrG_000439000	1874	1615	1115	968	1550	1338	1647	1653
EgrG_000439100	765	638	310	241	364	318	443	456
EgrG_000439200	647	562	569	485	436	414	494	493
EgrG_000439300	1907	1698	1541	1282	1668	1526	2487	2450
EgrG_000439400	1345	1179	1514	1197	1593	1440	1928	2110
EgrG_000439500	593	500	555	462	700	593	776	840
EgrG_000439600	3840	3302	3263	2745	3773	3489	4091	4350
EgrG_000439700	6	4	2	2	6	4	9	3
EgrG_000439800	359	312	165	147	264	275	217	198
EgrG_000439900	610	529	509	455	740	685	1054	1079
EgrG_000440000	1761	1457	1225	1006	1854	1612	1344	1393
EgrG_000440100	580	487	530	427	682	698	928	873
EgrG_000440200	0	0	0	0	0	0	0	0
EgrG_000440300	647	538	474	451	465	378	592	578
EgrG_000440400	243	204	218	189	352	316	304	319
EgrG_000440500	279	243	170	145	257	265	172	190
EgrG_000440600	1020	889	1358	1155	1437	1183	1492	1490
EgrG_000440700	2038	1851	1228	1084	1598	1506	1995	2074
EgrG_000440900	1710	1502	1141	968	1215	1072	1976	2045
EgrG_000441000	121	90	116	96	124	114	193	177
EgrG_000441100	402	378	279	264	367	329	564	535
EgrG_000441200	338	331	152	145	386	364	355	386
EgrG_000441300	735	670	518	496	860	825	1039	1127
EgrG_000441400	33	26	74	57	48	47	32	39
EgrG_000441500	97	85	121	107	190	185	137	121
EgrG_000441600	130	99	22	36	43	37	52	38
EgrG_000441700	29	21	16	16	32	30	23	31
EgrG_000441800	1350	1167	1073	918	1120	1014	1724	1911
EgrG_000441900	496	433	543	489	513	480	720	722
EgrG_000442000	265	218	157	153	162	139	303	340
EgrG_000442100	101	88	74	73	64	85	148	129
EgrG_000442200	487	435	279	258	299	264	474	443
EgrG_000442300	472	341	449	390	378	340	522	506
EgrG_000442400	462	397	335	327	332	319	520	519
EgrG_000442500	593	507	598	471	499	453	587	583
EgrG_000442600	6	4	2	0	1	2	6	12
EgrG_000442700	1365	1176	2025	1811	1445	1316	1800	1763
EgrG_000442800	234	221	242	210	352	350	292	287
EgrG_000442900	44	42	20	29	34	21	29	23
EgrG_000443000	843	742	639	542	640	589	648	624
EgrG_000443100	342	291	401	323	560	559	446	476
EgrG_000443200	763	686	1215	999	830	754	727	750
EgrG_000443300	774	625	1129	989	1067	974	1405	1366
EgrG_000443400	823	640	2078	1751	1438	1332	1456	1509
EgrG_000443500	1906	1665	1398	1268	1252	1136	1350	1461
EgrG_000443600	475	434	308	308	493	464	552	534
EgrG_000443700	196	146	182	123	209	182	362	319
EgrG_000443800	152	134	89	92	146	121	124	126
EgrG_000444000	2152	1883	1478	1295	1938	1820	2319	2415
EgrG_000444100	448	347	382	301	308	318	381	379
EgrG_000444300	56	63	57	33	57	69	50	54
EgrG_000444400	2850	2495	4198	3421	3184	2867	3040	3224
EgrG_000444500	284	259	189	145	136	132	446	452
EgrG_000444600	161	151	273	238	207	148	203	244
EgrG_000444700	693	651	437	422	374	313	774	767
EgrG_000444800	957	803	1125	956	1129	1113	1668	1619
EgrG_000444900	132	104	85	63	56	63	130	137
EgrG_000445000	2256	1900	1406	1165	1748	1616	1848	2033
EgrG_000445100	371	297	559	547	456	438	464	460
EgrG_000445200	890	811	568	525	736	672	986	1039
EgrG_000445400	1379	1170	1344	1179	1217	1122	1683	1747
EgrG_000445600	8085	7003	2691	2316	2925	2588	5294	5645
EgrG_000445700	823	731	723	646	683	642	960	974
EgrG_000445900	1605	1443	1878	1737	1749	1524	1841	1882
EgrG_000446000	174	133	114	100	130	104	140	121
EgrG_000446100	28	25	14	15	111	88	19	28
EgrG_000446200	276	252	246	207	205	176	258	239
EgrG_000446300	9929	8600	4677	4094	10930	9995	8420	8639
EgrG_000446400	3797	3186	2015	1724	2870	2633	2461	2628
EgrG_000446500	194	148	140	112	245	200	148	133
EgrG_000446700	4123	3583	2935	2467	1124	1065	2029	2282
EgrG_000446800	1119	962	549	478	812	727	749	783
EgrG_000446900	626	510	343	287	387	333	558	572
EgrG_000447000	23	26	37	32	14	20	39	41
EgrG_000447100	134	110	142	120	160	133	127	153
EgrG_000447200	334	289	221	190	226	222	213	206
EgrG_000447300	179	168	230	220	164	144	217	224
EgrG_000447400	655	538	549	516	823	736	915	903
EgrG_000447500	2906	2453	1980	1664	2691	2480	2749	2863
EgrG_000447600	137	111	136	92	119	117	260	247
EgrG_000447700	360	306	674	646	718	640	842	835
EgrG_000447800	1705	1516	1144	965	1823	1662	1527	1618
EgrG_000447900	3	7	5	9	10	6	23	12
EgrG_000448000	128	105	65	63	37	30	82	78
EgrG_000448100	1513	1347	1219	1041	1133	994	1502	1475
EgrG_000448200	1153	1031	2911	2620	1905	1799	2057	2093
EgrG_000448300	78	55	23	24	38	36	39	43
EgrG_000448400	1954	1684	1574	1273	2068	1956	1885	1888
EgrG_000448500	1916	1647	902	810	979	884	1180	1163
EgrG_000448600	1532	1308	654	525	504	475	737	764
EgrG_000448700	1804	1579	1861	1597	1888	1740	1807	1908
EgrG_000448800	41	24	30	26	42	38	107	118
EgrG_000448900	361	310	370	330	313	295	469	455
EgrG_000449000	727	649	1176	1038	1394	1244	1010	1109
EgrG_000449100	454	382	487	424	511	487	702	744
EgrG_000449200	686	605	957	853	593	576	980	1075
EgrG_000449300	89	77	86	81	206	195	289	274
EgrG_000449400	25	22	10	5	5	2	7	9
EgrG_000449500	525	463	284	240	285	235	459	476
EgrG_000449600	609	528	609	531	318	290	528	548
EgrG_000449700	180	132	187	149	241	179	259	244
EgrG_000449800	1596	1351	1644	1418	1162	1073	1836	1947
EgrG_000449900	357	295	159	147	246	190	381	380
EgrG_000450000	331	282	570	513	342	302	616	651
EgrG_000450100	39	34	32	26	54	54	55	69
EgrG_000450200	86	68	60	47	39	39	53	62
EgrG_000450400	2172	1822	2614	2245	2474	2254	2302	2348
EgrG_000450500	240	204	242	176	221	231	205	224
EgrG_000450600	100	85	66	48	71	68	105	154
EgrG_000450700	400	337	302	274	291	266	476	521
EgrG_000450800	432	338	179	186	300	289	377	421
EgrG_000451000	262	235	167	160	125	120	159	176
EgrG_000451100	662	542	449	419	270	271	625	622
EgrG_000451200	497	398	378	327	237	228	410	424
EgrG_000451300	334	296	586	485	573	549	638	682
EgrG_000451400	1	0	1	0	0	1	0	1
EgrG_000451500	50	43	21	22	44	53	47	34
EgrG_000451600	484	387	921	842	800	769	1011	998
EgrG_000451700	615	547	897	780	791	695	892	944
EgrG_000451800	1653	1454	1068	870	1464	1288	1240	1242
EgrG_000451900	492	414	432	404	348	315	650	651
EgrG_000451950	455	423	458	364	404	418	399	429
EgrG_000452000	253	220	204	158	179	182	195	185
EgrG_000452100	273	236	79	53	117	82	86	91
EgrG_000452200	790	621	643	570	813	717	800	857
EgrG_000452300	263	180	154	149	189	190	201	178
EgrG_000452400	931	809	582	474	386	397	543	581
EgrG_000452500	962	840	1518	1211	1978	1878	1435	1441
EgrG_000452600	425	359	70	54	119	89	104	124
EgrG_000452700	694	627	334	300	481	435	680	805
EgrG_000452800	1425	1193	977	872	1563	1467	1318	1322
EgrG_000452900	691	567	345	276	534	511	587	615
EgrG_000453000	940	817	869	736	1102	1042	1655	1662
EgrG_000453100	265	218	209	191	327	278	454	467
EgrG_000453200	578	488	329	293	537	464	528	532
EgrG_000453300	9	12	5	3	4	3	0	3
EgrG_000453400	3535	3071	6364	5584	3970	3490	4818	5039
EgrG_000453500	256	190	251	216	153	149	180	200
EgrG_000453600	710	593	875	770	482	476	895	899
EgrG_000453700	0	1	0	0	0	2	1	2
EgrG_000453800	44	38	39	21	74	77	31	41
EgrG_000453900	1069	868	627	514	2178	1901	1056	1167
EgrG_000454000	1394	1169	1419	1305	1452	1367	1775	1990
EgrG_000454100	447	418	349	309	342	313	440	460
EgrG_000454200	180	169	71	58	164	141	151	185
EgrG_000454300	794	712	493	443	560	533	875	918
EgrG_000454700	1691	1463	2082	1794	1001	967	1314	1350
EgrG_000455000	7	10	8	3	5	4	7	8
EgrG_000455100	223	185	149	133	399	378	149	150
EgrG_000455200	385	313	191	174	232	211	357	368
EgrG_000455300	194	159	124	103	217	217	272	335
EgrG_000455400	18	23	18	11	15	11	8	17
EgrG_000455500	794	683	893	790	826	694	763	799
EgrG_000455600	958	876	1166	990	2688	2482	1389	1486
EgrG_000455700	501	446	185	167	298	276	406	426
EgrG_000455800	222	168	192	179	171	168	266	268
EgrG_000455900	1351	1097	746	651	1315	1199	1523	1607
EgrG_000456000	1453	1255	513	483	884	861	1102	1131
EgrG_000456100	1016	844	1243	1104	693	648	1003	995
EgrG_000456150	531	455	300	262	389	356	479	501
EgrG_000456200	2	3	2	1	1	1	2	2
EgrG_000456300	1270	1178	496	480	731	650	456	495
EgrG_000456400	813	632	750	655	457	430	724	762
EgrG_000456500	172	131	129	136	247	205	252	283
EgrG_000456600	798	622	555	422	628	606	649	674
EgrG_000456700	1423	1188	1031	870	1029	951	1224	1218
EgrG_000456800	20	15	11	13	9	5	18	25
EgrG_000456900	225	182	89	58	113	92	195	191
EgrG_000457000	0	0	2	3	0	0	1	0
EgrG_000457100	85	71	100	66	92	93	161	182
EgrG_000457200	15	8	14	13	17	16	17	10
EgrG_000457300	139	120	64	57	113	114	79	86
EgrG_000457400	0	1	1	1	1	2	1	2
EgrG_000457500	475	453	386	376	617	597	500	487
EgrG_000457600	804	702	1438	1306	771	677	1078	1130
EgrG_000457700	411	363	498	479	547	502	522	573
EgrG_000457800	2525	2180	2380	1986	2272	2010	2839	2863
EgrG_000457900	2972	2517	2159	1805	3151	2872	3555	3683
EgrG_000458000	579	524	298	236	441	379	446	434
EgrG_000458100	625	515	599	480	646	588	600	658
EgrG_000458200	1375	1151	1357	1215	940	831	1404	1412
EgrG_000458400	1459	1188	2019	1676	728	664	1120	1104
EgrG_000458500	5127	4398	1671	1531	4117	3682	3109	3112
EgrG_000458600	105	82	93	72	67	74	112	114
EgrG_000458700	911	726	391	376	927	882	799	822
EgrG_000458800	749	643	672	614	305	333	582	625
EgrG_000458900	42	46	52	44	59	63	176	206
EgrG_000458950	417	364	357	275	743	620	553	614
EgrG_000459050	1814	1531	676	569	1552	1424	1369	1321
EgrG_000459100	223	194	199	168	294	233	315	305
EgrG_000459200	1293	1195	590	487	764	754	635	744
EgrG_000459300	544	471	404	359	594	536	631	637
EgrG_000459400	31	24	28	29	51	41	80	79
EgrG_000459500	741	668	642	585	774	730	744	792
EgrG_000459600	1110	949	840	737	1320	1115	1329	1293
EgrG_000459700	194	159	158	146	322	315	270	306
EgrG_000459800	302	265	222	193	525	514	363	336
EgrG_000459900	5	5	6	7	7	16	15	31
EgrG_000460000	246	218	150	133	478	443	268	265
EgrG_000460100	533	475	407	378	1321	1198	582	630
EgrG_000460200	39	36	29	25	75	67	53	40
EgrG_000460300	355	310	186	157	430	357	409	461
EgrG_000460400	634	545	807	662	760	736	1214	1240
EgrG_000460500	4385	3874	6441	5625	4112	3707	5122	5372
EgrG_000460600	191	173	152	127	99	91	211	248
EgrG_000460700	9	8	5	8	14	10	9	19
EgrG_000460800	115	93	168	119	151	131	176	182
EgrG_000460900	65	47	41	34	44	33	73	105
EgrG_000461000	834	777	579	512	491	434	710	797
EgrG_000461100	485	379	420	326	333	286	508	452
EgrG_000461200	1048	958	717	612	417	380	637	677
EgrG_000461300	64	51	99	79	120	117	116	102
EgrG_000461400	714	598	1112	1036	787	698	744	869
EgrG_000461500	1	3	0	2	0	3	1	0
EgrG_000461600	630	533	583	504	669	602	1091	1081
EgrG_000461700	301	248	180	149	239	229	303	256
EgrG_000461800	742	578	1026	877	1042	1012	1451	1517
EgrG_000461900	1005	887	688	564	1366	1256	588	554
EgrG_000462100	354	321	430	430	956	916	579	568
EgrG_000462200	9604	8376	7974	6861	11109	10051	10162	10523
EgrG_000462300	1187	985	1459	1291	1998	1814	3046	3148
EgrG_000462400	18	24	23	28	56	49	68	69
EgrG_000462500	983	892	824	708	359	314	605	617
EgrG_000462600	1128	993	1962	1740	1587	1456	1831	1855
EgrG_000462700	829	739	1175	1052	997	927	850	904
EgrG_000462800	1202	1041	754	709	747	633	914	920
EgrG_000462900	965	754	583	474	723	617	590	623
EgrG_000463000	880	757	955	748	593	563	1494	1636
EgrG_000463100	738	665	644	546	1073	1000	1213	1227
EgrG_000463200	485	474	260	217	463	399	358	350
EgrG_000463300	220	192	153	113	202	193	268	285
EgrG_000463400	1488	1300	888	769	1021	979	1126	1179
EgrG_000463500	37	29	29	30	71	62	30	26
EgrG_000463600	229	208	204	189	268	205	416	472
EgrG_000463700	52	48	68	41	59	52	77	103
EgrG_000463800	380	324	375	347	382	344	497	553
EgrG_000463900	560	537	430	379	466	402	524	519
EgrG_000464000	191	158	82	42	93	76	113	103
EgrG_000464100	634	566	554	535	317	308	466	511
EgrG_000464200	18	12	21	18	13	15	9	11
EgrG_000464600	2023	1731	618	551	590	624	716	748
EgrG_000464800	109	117	67	64	96	77	144	153
EgrG_000465000	1804	1540	1890	1588	1140	1105	1546	1672
EgrG_000465100	817	635	495	397	531	461	560	629
EgrG_000465200	509	479	520	386	400	339	813	847
EgrG_000465300	1235	1062	608	506	867	795	988	1019
EgrG_000465500	10979	9491	8400	7331	15326	14129	12337	12910
EgrG_000465600	208	171	115	98	126	128	123	140
EgrG_000465700	1064	874	452	356	1065	959	625	748
EgrG_000465800	293	218	492	423	862	822	530	531
EgrG_000465900	1	3	0	0	1	1	1	4
EgrG_000466000	593	499	626	503	687	611	965	1031
EgrG_000466100	355	347	260	239	232	204	587	572
EgrG_000466200	661	569	231	195	276	269	217	191
EgrG_000466300	1096	959	1603	1345	1243	1131	1535	1583
EgrG_000466400	165	142	273	218	287	290	252	268
EgrG_000466500	30	22	29	17	28	26	58	63
EgrG_000466600	55	60	48	42	45	57	57	47
EgrG_000466700	1801	1517	1486	1264	1392	1227	1221	1274
EgrG_000466800	130	113	113	104	162	136	303	319
EgrG_000466900	712	607	637	519	685	623	709	726
EgrG_000467000	4	3	3	2	2	1	2	4
EgrG_000467100	1237	1104	1308	1101	1617	1512	1677	1710
EgrG_000467200	8220	7156	28187	25183	18764	16367	22196	23559
EgrG_000467300	25	33	90	63	24	30	25	28
EgrG_000467400	1163	915	1431	1207	1780	1658	1106	1204
EgrG_000467500	737	643	933	791	875	840	1259	1325
EgrG_000467600	1086	962	762	698	945	857	983	940
EgrG_000467700	18	10	12	13	18	26	27	27
EgrG_000467800	0	0	0	0	0	0	0	0
EgrG_000467900	85	75	60	45	136	155	105	124
EgrG_000468000	1678	1434	2391	2105	921	790	1445	1368
EgrG_000468100	924	756	801	764	918	820	1217	1256
EgrG_000468200	6	3	0	1	2	3	7	4
EgrG_0004682150	465	411	411	344	528	487	742	732
EgrG_000468300	493	428	616	554	522	487	564	625
EgrG_000468400	704	570	906	776	674	602	1016	1030
EgrG_000468500	1312	1120	693	544	1174	1077	1322	1378
EgrG_000468600	789	688	593	555	771	698	698	764
EgrG_000468700	254	198	37	44	97	74	87	117
EgrG_000468800	954	873	829	663	792	719	767	768
EgrG_000468900	0	0	0	0	0	0	1	0
EgrG_000469000	2	3	0	2	4	0	3	2
EgrG_000469100	3983	3333	2644	2257	3873	3600	3864	3954
EgrG_000469200	3629	3185	4356	3832	2280	2040	4146	4272
EgrG_000469300	128	121	87	69	129	124	131	148
EgrG_000469400	747	637	752	663	1034	824	1080	1129
EgrG_000469500	1589	1345	658	581	1113	1068	839	884
EgrG_000469600	395	336	282	207	397	375	611	619
EgrG_000469700	186	155	134	113	186	160	302	314
EgrG_000469800	948	891	549	482	1070	921	678	603
EgrG_000469900	281	267	334	299	195	183	365	385
EgrG_000470100	1536	1414	1276	1184	870	763	1103	1279
EgrG_000470200	804	683	536	464	458	432	677	739
EgrG_000470300	178	151	138	129	145	166	164	172
EgrG_000470400	887	777	995	864	1138	1031	1112	1169
EgrG_000470500	2477	2162	2099	1730	1772	1622	1768	1825
EgrG_000470800	112	102	154	123	219	208	226	219
EgrG_000470900	3871	3303	1574	1383	2050	1960	1978	2075
EgrG_000471000	1	3	0	0	0	1	1	1
EgrG_000471100	731	666	629	487	532	485	850	929
EgrG_000471300	1119	974	603	572	648	689	1077	1154
EgrG_000471400	5338	4563	3468	2841	3865	3673	3180	3311
EgrG_000471500	6767	5965	3887	3266	3071	2794	3044	3258
EgrG_000471600	4658	3967	2998	2530	3126	2834	3464	3632
EgrG_000471700	575	490	473	390	489	474	577	599
EgrG_000471750	167	141	90	66	38	39	124	145
EgrG_000471800	836	767	1333	1152	1244	1135	1245	1266
EgrG_000471900	2	2	2	2	1	3	3	2
EgrG_000472000	494	452	251	217	306	269	318	351
EgrG_000472100	43	39	18	18	36	46	64	67
EgrG_000472200	7	9	10	19	26	20	19	24
EgrG_000472300	282	208	315	289	516	411	570	587
EgrG_000472400	1	3	0	0	1	1	0	1
EgrG_000472500	1298	1166	1202	1013	1132	1154	1170	1152
EgrG_000472600	0	0	0	0	0	0	0	0
EgrG_000472800	1166	1000	534	503	815	708	748	804
EgrG_000472900	0	0	0	1	0	0	0	0
EgrG_000473000	750	608	293	214	336	296	545	602
EgrG_000473300	68	60	141	111	118	112	89	76
EgrG_000473400	1899	1697	1244	1159	1738	1585	1416	1482
EgrG_000473500	336	294	271	233	139	120	302	323
EgrG_000473600	346	274	244	210	225	179	308	325
EgrG_000473700	571	494	975	858	646	599	750	742
EgrG_000473800	390	376	558	502	586	548	992	1030
EgrG_000474000	73	67	91	66	61	57	78	105
EgrG_000474100	871	728	517	415	737	709	784	730
EgrG_000474200	477	392	140	116	302	264	330	357
EgrG_000474300	88	48	21	29	42	50	56	54
EgrG_000474400	230	168	109	107	488	481	313	353
EgrG_000474500	111	73	35	28	358	313	35	30
EgrG_000474600	13	13	2	1	10	8	5	3
EgrG_000474700	152	110	156	145	108	101	198	212
EgrG_000474800	515	454	612	576	510	521	693	758
EgrG_000475000	0	0	0	0	0	0	0	0
EgrG_000475200	1032	900	835	713	727	725	1150	1180
EgrG_000475300	531	459	638	580	207	208	395	429
EgrG_000475400	1008	909	584	512	497	469	607	628
EgrG_000475500	32	31	28	38	52	34	84	92
EgrG_000475600	62	40	25	27	54	57	78	110
EgrG_000475700	801	687	400	370	262	282	551	650
EgrG_000475800	8	2	7	6	2	4	7	8
EgrG_000475900	319	307	485	408	337	275	453	500
EgrG_000476000	329	286	285	262	380	308	329	330
EgrG_000476100	79	64	122	94	120	116	156	139
EgrG_000476200	387	350	314	257	417	400	507	508
EgrG_000476300	387	344	298	290	350	333	373	380
EgrG_000476400	85	97	81	83	27	51	142	136
EgrG_000476600	628	605	460	456	688	645	643	699
EgrG_000476700	1113	965	752	615	404	379	639	652
EgrG_000476800	369	344	248	219	254	262	266	285
EgrG_000476900	1503	1221	648	567	885	893	812	885
EgrG_000477000	31	21	25	21	28	19	53	52
EgrG_000477100	544	470	256	251	625	569	404	413
EgrG_000477200	1106	977	488	404	712	630	584	702
EgrG_000477400	43	38	22	22	28	30	40	52
EgrG_000477500	912	761	598	499	740	679	843	840
EgrG_000477600	3	2	0	0	1	1	2	2
EgrG_000477700	0	0	0	0	0	0	0	0
EgrG_000477800	737	662	526	466	380	353	570	581
EgrG_000477900	3000	2390	4267	3694	2245	2110	3102	3253
EgrG_000478000	780	623	395	384	969	939	655	649
EgrG_000478200	11	9	4	7	5	5	14	14
EgrG_000478300	3587	2990	3018	2511	17170	15538	2309	2376
EgrG_000478500	2	1	1	3	47	37	0	3
EgrG_000478600	133	124	77	68	135	135	121	107
EgrG_000478800	276	194	206	180	191	179	325	329
EgrG_000478900	507	411	488	384	1280	1130	887	982
EgrG_000479000	162	146	147	145	175	155	224	232
EgrG_000479100	766	631	910	790	1051	947	1204	1337
EgrG_000479200	334	256	332	281	525	480	351	375
EgrG_000479300	9048	7611	7732	6706	4807	4451	5590	5732
EgrG_000479350	228	190	219	203	141	161	208	240
EgrG_000479400	485	424	558	476	420	377	729	745
EgrG_000479500	277	270	217	215	295	279	302	350
EgrG_000479600	1512	1294	1467	1230	1232	1190	1694	1826
EgrG_000479900	611	514	583	492	366	275	504	498
EgrG_000480000	243	207	97	74	143	122	158	187
EgrG_000480100	29	28	27	27	25	26	62	69
EgrG_000480200	10	9	3	0	4	2	10	6
EgrG_000480300	327	273	151	169	348	269	272	302
EgrG_000480350	706	690	458	414	475	433	652	618
EgrG_000480400	739	627	1227	1088	801	746	738	738
EgrG_000480500	1403	1144	1816	1538	1207	1170	1380	1396
EgrG_000480600	3927	3348	1045	875	2000	1839	1364	1439
EgrG_000480700	596	536	516	448	511	529	454	464
EgrG_000480800	807	695	526	471	842	790	605	609
EgrG_000480900	318	270	340	288	321	333	534	558
EgrG_000481000	1672	1411	1720	1506	1524	1404	2329	2362
EgrG_000481100	380	317	194	172	250	220	462	459
EgrG_000481200	953	808	433	354	768	674	746	752
EgrG_000481400	1370	1162	2592	2342	1639	1558	1443	1427
EgrG_000481500	1	0	0	0	0	0	1	0
EgrG_000481600	96	88	125	84	189	174	80	91
EgrG_000481700	1059	969	706	619	1390	1216	597	625
EgrG_000481800	20	8	16	16	301	278	12	10
EgrG_000482000	623	507	453	377	448	413	595	560
EgrG_000482100	378	314	231	165	331	300	402	350
EgrG_000482150	570	547	515	428	389	379	553	557
EgrG_000482200	397	334	363	354	754	651	537	611
EgrG_000482300	809	665	792	666	640	620	806	837
EgrG_000482400	15	14	21	12	9	9	13	7
EgrG_000482500	506	435	301	270	178	171	798	855
EgrG_000482600	7	5	10	3	6	3	10	10
EgrG_000482700	1327	1121	601	481	1181	1008	706	719
EgrG_000482900	0	0	2	1	0	0	1	0
EgrG_000483000	2340	2093	633	570	1009	926	973	966
EgrG_000483100	29	26	10	6	13	11	10	9
EgrG_000483200	7	1	4	1	0	0	3	3
EgrG_000483300	616	526	715	672	588	544	708	758
EgrG_000483400	12	7	22	21	3	5	14	15
EgrG_000483500	30	28	24	17	32	45	42	55
EgrG_000483700	649	489	293	244	346	322	477	465
EgrG_000484000	177	154	278	236	239	245	267	287
EgrG_000484100	871	664	332	304	478	458	480	532
EgrG_000484300	879	736	1239	1171	657	663	856	849
EgrG_000484400	2	0	0	1	0	0	0	0
EgrG_000484500	0	0	0	1	0	0	0	0
EgrG_000484600	0	0	1	0	0	0	0	0
EgrG_000484700	0	0	0	0	0	1	0	0
EgrG_000484800	444	377	429	381	376	348	686	730
EgrG_000484900	842	733	943	897	852	746	962	1000
EgrG_000485000	832	666	709	589	513	488	717	729
EgrG_000485100	2210	1876	1632	1430	1107	1014	1799	1901
EgrG_000485200	923	710	582	479	279	282	870	897
EgrG_000485300	562	524	357	335	672	585	484	533
EgrG_000485400	151	128	152	143	126	108	183	181
EgrG_000485500	1032	816	954	823	758	711	972	870
EgrG_000485600	206	175	144	138	191	156	361	365
EgrG_000485700	1714	1524	1618	1271	1587	1502	1593	1650
EgrG_000485800	16355	13736	7960	7043	10118	9757	9816	10393
EgrG_000485900	531	456	579	514	677	616	705	728
EgrG_000486000	193	180	308	275	270	223	263	265
EgrG_000486100	513	434	250	216	246	233	362	385
EgrG_000486200	2309	2044	1111	990	1244	1138	1333	1370
EgrG_000486500	958	851	151	114	265	257	195	229
EgrG_000486600	2456	2051	2091	1840	1421	1217	2342	2450
EgrG_000486800	1554	1349	869	755	1417	1254	1566	1510
EgrG_000486900	448	431	573	508	371	355	651	715
EgrG_000486950	784	639	667	578	449	411	980	1047
EgrG_000487000	0	1	1	0	2	1	0	1
EgrG_000487100	107	92	45	46	60	59	65	66
EgrG_000487200	0	0	0	0	0	0	0	0
EgrG_000487300	1596	1361	1828	1542	1948	1787	2593	2726
EgrG_000487400	3133	2697	1563	1296	2805	2532	2898	3112
EgrG_000487500	1097	888	1328	1149	783	760	904	897
EgrG_000487600	1016	918	908	838	894	867	1234	1284
EgrG_000487700	2737	2306	2414	1960	2955	2764	2490	2455
EgrG_000487800	335	278	131	116	205	209	181	190
EgrG_000487900	91	89	226	203	205	205	216	254
EgrG_000488000	204	176	255	216	214	210	284	339
