""	"logFC"	"logCPM"	"F"	"PValue"	"FDR"
"EgrG_000894100"	-0.284571111092033	6.52553248874515	7.31111471749693	0.0333418705371932	0.087091265282496
"EgrG_001005700"	0.321325714782168	4.53742551573026	7.30958060380329	0.0333548849425444	0.0870984437834863
"EgrG_000701100"	-0.258047264421359	5.5382482344157	7.30457460047711	0.03339739951638	0.0871826269221439
"EgrG_000699300"	-0.46618025952017	5.01254320073462	7.30314737990833	0.0334095336808168	0.0871874757760842
"EgrG_000292800"	-0.952431805107572	2.38996912502779	7.29907701963579	0.0334441718753813	0.0872510314239654
"EgrG_000632600"	-0.49708782436097	3.48686513569605	7.29509875926712	0.0334780724157973	0.0873126241548184
"EgrG_000010300"	-0.399005813213163	7.66745648543169	7.28927520284188	0.0335277799011302	0.0874153917274704
"EgrG_000473700"	0.762916787342703	6.72614459618113	7.27658465360929	0.0336364412590574	0.0876717565719948
"EgrG_001088500"	0.81053439040176	4.88898484566782	7.27220951669696	0.0336740112731989	0.0877427247057186
"EgrG_000223300"	0.52408005125674	8.21100558539947	7.26259425417466	0.0337567751615913	0.0879092529317807
"EgrG_000101500"	0.648785127631887	4.84821234461299	7.26226920306713	0.0337595777752707	0.0879092529317807
"EgrG_000058600"	0.459371801219903	2.90377047615471	7.26117585244763	0.0337690069901784	0.0879092529317807
"EgrG_000689800"	0.30520313793915	5.06290045190335	7.25824511800964	0.0337942993318879	0.0879481090588149
"EgrG_000213750"	-0.613071833839756	1.78977852849564	7.24066478295688	0.0339465476363735	0.0883172370889275
"EgrG_000192400"	0.911277928722425	6.23066443830617	7.23717195348914	0.0339769044868224	0.0883691163906195
"EgrG_000587300"	0.976233079455003	9.76356834684703	7.2342462077262	0.0340023604627526	0.0884082213196425
"EgrG_001097150"	-0.322731149221297	5.9403633441428	7.23279398676764	0.0340150051801256	0.0884140024351059
"EgrG_001174600"	0.249493737490145	6.92238534951965	7.22430985563972	0.0340890028300049	0.0885792036783345
"EgrG_000462400"	1.16096217392147	2.46781521353439	7.22237611555878	0.0341058986131161	0.0885959717800602
"EgrG_000972700"	0.713253848651537	8.61415971325998	7.22051069564031	0.034122208001306	0.0886112068206552
"EgrG_000056800"	0.443995276164952	5.59890509820409	7.21799729584551	0.0341441990723947	0.0886411826591788
"EgrG_001156600"	-0.454549773172112	6.19846526377441	7.20792676320231	0.0342325005987737	0.0888432349587017
"EgrG_000994200"	0.819305180529361	5.24047104424062	7.19575147681708	0.0343396628012904	0.089094097616559
"EgrG_000215100"	0.447796959971759	4.56859062318571	7.18823905170842	0.0344060066860961	0.0892129437628946
"EgrG_000499600"	0.549397508287143	6.86564382950843	7.1881831837127	0.0344065007062932	0.0892129437628946
"EgrG_000176000"	0.251162650815236	7.43175652253588	7.18224730662753	0.0344590432254451	0.0892906082915132
"EgrG_000083500"	0.266219870655916	5.5397972140165	7.18180859112787	0.0344629308263769	0.0892906082915132
"EgrG_000834100"	-0.43985911712543	6.05280857129029	7.18123357340392	0.0344680271280889	0.0892906082915132
"EgrG_000249600"	-0.260018939978836	9.12231280034825	7.1758514539528	0.0345157766782248	0.0893870113974539
"EgrG_000925600"	-0.339597532865446	7.80897224017382	7.17345248984308	0.0345370883301093	0.0894149091829866
"EgrG_000320000"	-0.530895627954085	5.8733622839156	7.16635920471408	0.0346002052257872	0.0895509887539899
"EgrG_000105800"	-0.381307187044727	3.52563287612046	7.16336245034871	0.0346269167507812	0.0895648713242043
"EgrG_000438400"	-0.317275251568725	5.42744500600054	7.16313724367482	0.0346289252337271	0.0895648713242043
"EgrG_000060200"	0.261861366992445	5.87513115122433	7.16220513000611	0.0346372398414326	0.0895648713242043
"EgrG_000620600"	-0.550013358753968	2.55733056272513	7.15929648919903	0.0346632024551296	0.0896046951947957
"EgrG_001172800"	1.18534587027834	5.86767913627284	7.15414237281975	0.0347092717852586	0.0896964550186213
"EgrG_001130400"	0.280998790713698	6.86933753827786	7.15064979633663	0.0347405359271293	0.0897499107203912
"EgrG_001110500"	-0.834080445812986	0.969366408407461	7.1477834933869	0.0347662218784111	0.0897889273718234
"EgrG_000778000"	0.53222499818844	7.14381431118101	7.14380512750267	0.0348019152500847	0.0898537580589526
"EgrG_000843600"	0.804895606344014	7.15646464183921	7.13841651502015	0.0348503388446142	0.0899514069843951
"EgrG_001056200"	-0.564327261623924	2.90923844229415	7.13456350460029	0.0348850179871751	0.0900135318136233
"EgrG_000843000"	0.840727698734009	6.70395143857869	7.13320347002101	0.0348972699697633	0.0900177678393044
"EgrG_000807400"	0.66903083719252	7.04303355214527	7.12912913977584	0.0349340081427123	0.0900851444020581
"EgrG_000969900"	0.585313987039131	7.51737664655603	7.12528402166299	0.03496872666141	0.0901472734717115
"EgrG_000197500"	0.728304683658886	5.200088713795	7.12287644421987	0.0349904886139185	0.0901759736939504
"EgrG_000477800"	-0.305888708394483	6.37621722558043	7.11536027596982	0.0350585427085148	0.0903156704825219
"EgrG_001064600"	-0.246206264066175	6.45788529113632	7.11453947155619	0.0350659852156326	0.0903156704825219
"EgrG_000419200"	-0.868547531814897	1.9531414086789	7.10529779546247	0.035149927645044	0.0905043964007748
"EgrG_000126100"	-0.263872374447952	5.9243834381922	7.09565626802148	0.0352377867651018	0.0907030894766758
"EgrG_001074500"	1.21800986236163	3.90358014702065	7.08979031630318	0.0352913834966884	0.0907920574499112
"EgrG_000976600"	0.880154748601622	4.36683738385905	7.0889976169046	0.0352986346342771	0.0907920574499112
"EgrG_000627800"	0.455062498633632	6.62122237773896	7.08836147017734	0.035304455154085	0.0907920574499112
"EgrG_000718000"	-0.567889856275323	4.74598597056248	7.08716556744997	0.0353154006981811	0.0907926847040511
"EgrG_001008900"	1.10675403970092	6.98171156129019	7.08382151846124	0.0353460311746784	0.0908439044186523
"EgrG_000323700"	0.326474518188936	4.10869223519208	7.08202333122322	0.0353625166222462	0.0908587495527368
"EgrG_000571000"	-0.339924032837284	5.56225271193849	7.07660962383664	0.0354122102159518	0.0909588832794838
"EgrG_000952600"	1.21237616556829	10.6305994010439	7.07489279375115	0.0354279887508772	0.0909718694196252
"EgrG_000539600"	-0.406499534468926	4.06890644090963	7.07341459408935	0.0354415816375722	0.0909792370992927
"EgrG_000909300"	0.409781191327354	6.35271892146271	7.06848723589101	0.035486941584185	0.0910681223231173
"EgrG_001033700"	0.565986865863333	6.92418708137589	7.05966706874595	0.0355683305318772	0.0912378688541825
"EgrG_000249300"	-0.389616760503399	4.69625513790584	7.05898921759338	0.0355745957295657	0.0912378688541825
"EgrG_000341500"	0.514165282374266	6.62324259569828	7.04731853435829	0.0356826951237859	0.0914854934754769
"EgrG_000432800"	0.488833238195321	7.55880349875969	7.04623927830431	0.0356927137439685	0.0914854934754769
"EgrG_000876200"	-0.223073776436149	6.02694751754439	7.04122704193113	0.0357392908335754	0.0915772103388867
"EgrG_001146900"	-1.34703614856629	0.537004414548638	7.03712671511584	0.0357774539307042	0.0916435805250856
"EgrG_000117000"	-0.557316985023879	6.10978994470744	7.03612380480939	0.0357867965911844	0.0916435805250856
"EgrG_000435000"	0.40843305545385	7.45651403864232	7.0314795563382	0.0358301026152832	0.0917267925733443
"EgrG_000651900"	-1.05244047111898	5.88416206261358	7.01847736416741	0.0359517146402126	0.0920103610882546
"EgrG_000417000"	0.859184784995711	2.21933767946516	7.00851098872057	0.0360453037547698	0.0922076255089555
"EgrG_000642500"	-0.48185125469867	6.98022849743442	7.00795548994503	0.036050529680953	0.0922076255089555
"EgrG_000655100"	-0.355763871189011	3.93629288915642	7.00466236517297	0.0360815308655618	0.0922591042385252
"EgrG_001174800"	0.556605634452854	7.4443730746285	6.99869357269877	0.0361378109235893	0.0923644671459204
"EgrG_000603000"	-0.286825363613097	5.52015888102211	6.9974506372094	0.0361495453037787	0.0923644671459204
"EgrG_001000900"	0.662693957882474	3.8401107020775	6.99683092059433	0.0361553978537956	0.0923644671459204
"EgrG_000257200"	-0.587749091363804	4.81886265848887	6.99458089901287	0.036176657452899	0.0923718155467203
"EgrG_000893000"	0.573681553659461	6.52624615132881	6.99422202368629	0.0361800498658359	0.0923718155467203
"EgrG_000682700"	-0.422012554944387	7.95831514792394	6.99140281887319	0.0362067142433255	0.0924120829243001
"EgrG_000705000"	-0.427734432063596	4.4107698300862	6.98926192040262	0.0362269805700558	0.0924360009492792
"EgrG_000833000"	0.335160141461477	4.25209267957973	6.98706482655658	0.0362477945375817	0.0924421299153849
"EgrG_001007300"	-0.439866387187686	8.61425678408095	6.98670817861121	0.0362511747086852	0.0924421299153849
"EgrG_000681700"	-1.69088317089013	0.868251764042443	6.98297075026612	0.0362866218206753	0.0925047174058321
"EgrG_000632700"	-0.427512662686194	8.24344938266361	6.98109026410504	0.0363044744496517	0.092522427525036
"EgrG_000606300"	0.736420202968688	5.98350210704588	6.97897533419393	0.0363245667512788	0.0925458331284832
"EgrG_000696800"	0.838719219254101	8.92909324947702	6.97142805709125	0.036396388157818	0.0927009778237549
"EgrG_001163800"	1.03120025498538	3.30799861432953	6.97006657602155	0.0364093643776598	0.0927061966926968
"EgrG_000818700"	0.306801452601096	8.02078597540257	6.93905657027263	0.0367065920644606	0.0934349616186271
"EgrG_001040800"	0.476200987913696	7.20188019842441	6.93599362062407	0.0367361249118137	0.0934681132849969
"EgrG_000105700"	-0.80543572155765	4.76761379769829	6.93542096856945	0.036741649906349	0.0934681132849969
"EgrG_000303100"	0.251138848407611	5.53584706370976	6.93219191501892	0.036772824768055	0.0934918672840436
"EgrG_000939000"	0.570315377256873	3.57085026195399	6.93217097924807	0.036773027006937	0.0934918672840436
"EgrG_000414400"	-0.223262685513189	5.82591170834514	6.92695817787746	0.0368234285568285	0.093571758281524
"EgrG_000771800"	-0.443438505166429	6.29083271946314	6.9266399070687	0.0368265088286196	0.093571758281524
"EgrG_000747200"	-0.320597571526886	6.77901734655715	6.92077195801602	0.036883361133319	0.0936881544476283
"EgrG_000100500"	0.383052398928174	5.17496334862265	6.91625745809385	0.0369271798314374	0.0937713839239495
"EgrG_001045900"	-0.310821822789733	4.96794092277185	6.90951438775095	0.0369927584921217	0.0939098034252426
"EgrG_000963600"	0.796727343696793	1.64510168901106	6.90819401825405	0.0370056176598532	0.0939143464631153
"EgrG_000740700"	0.31544932487657	5.39837537612896	6.89829914585981	0.0371021738961749	0.0941312330547692
"EgrG_001029700"	0.68693657985836	7.55174402355387	6.88790071580992	0.037204005256396	0.0943613693857291
"EgrG_001149900"	0.715241407409546	4.16189172230852	6.87950134996262	0.0372865313471996	0.0945424183949915
"EgrG_000479000"	0.329682600674137	4.62791093922012	6.87020259533717	0.0373781783154896	0.0947452456813526
"EgrG_000354800"	0.464277360688886	3.23899111209231	6.86912084279485	0.0373888593282848	0.0947452456813526
"EgrG_000372900"	-0.306013968319353	5.11154562925038	6.86387376299312	0.0374407255916276	0.0948483475423615
"EgrG_001177300"	0.505112929835084	4.25753298778493	6.86129188815715	0.0374662819947849	0.0948847571473897
"EgrG_000501000"	-0.261352875298943	6.22066477545747	6.85903363319048	0.037488654102435	0.0949051385537459
"EgrG_000695600"	1.09917523648789	7.27183854169413	6.85822165598214	0.0374967025497591	0.0949051385537459
"EgrG_000118600"	-0.840568155391692	4.29374410645113	6.85683382185438	0.0375104643030071	0.0949116549796338
"EgrG_001041000"	0.984316257439935	1.26348485892597	6.84910125435935	0.0375872634706793	0.0950776217308416
"EgrG_000445100"	0.726325909694516	6.02369520771173	6.84621049361293	0.0376160279388625	0.0951220211723725
"EgrG_000701300"	-0.552411265931203	6.17545317742958	6.84378195212368	0.0376402157308852	0.0951548242731912
"EgrG_000513700"	0.362656000163316	5.60988854591123	6.83809585921099	0.0376969290466707	0.095269808171568
"EgrG_000526600"	0.934251399100479	1.82564414618792	6.83352309345401	0.0377426204569762	0.0953568766995194
"EgrG_000582900"	-0.502273732783303	5.00571918192866	6.83087492201039	0.0377691148583338	0.0953954065073248
"EgrG_000045400"	-0.415553526990141	3.21461851390003	6.82290320134353	0.0378490196929103	0.0955687747245986
"EgrG_001181950"	-0.246907480081995	7.15342154444225	6.81426188916713	0.0379358903288836	0.0957596231925761
"EgrG_002032200"	-1.08206374807647	0.995704105826549	6.81284775776284	0.037950131752896	0.0957670784626917
"EgrG_000324600"	0.215966605168824	6.61167812830969	6.80721913699323	0.0380068869477041	0.0958817808100866
"EgrG_000060800"	0.599886048256497	8.67718154421866	6.80541956115146	0.0380250564626698	0.0958991019706572
"EgrG_000586100"	0.979290128454507	5.86642499442326	6.802666698486	0.0380528732478011	0.0959407359983193
"EgrG_000626000"	0.341121824217987	5.63198897336221	6.79717320320167	0.0381084641774095	0.0960523499943976
"EgrG_000045100"	0.359040427990042	6.53858137391577	6.79573926565359	0.0381229925526518	0.0960604302989896
"EgrG_000135900"	-0.496900470036433	7.16223030271949	6.79265151009426	0.0381543021076328	0.096110777636923
"EgrG_000157500"	0.28403224913699	4.9299526860656	6.78794395177697	0.0382021021602163	0.096202622358942
"EgrG_000531400"	0.407090115199886	7.3038433521202	6.78604745925363	0.0382213814520194	0.0962226113468642
"EgrG_002047200"	0.820522631485354	5.05840921128275	6.7848322501963	0.0382337417809977	0.096225175102339
"EgrG_001061800"	0.319200217227901	7.21185886769286	6.78234957155999	0.0382590105295747	0.0962602151046596
"EgrG_000200300"	0.958675182308184	6.87512212487737	6.7764100998701	0.0383195527778719	0.09636088950879
"EgrG_000806500"	0.320172085777644	6.40088438696309	6.7742614647031	0.038341485639246	0.09636088950879
"EgrG_000059300"	0.783541358624028	1.76846441940687	6.77414875244023	0.0383426366455649	0.09636088950879
"EgrG_000842600"	0.351649559732713	6.9705380345689	6.7734167645905	0.0383501127505204	0.09636088950879
"EgrG_000431100"	1.8199483935121	0.489753252156924	6.77285870523858	0.0383558137519076	0.09636088950879
"EgrG_001185500"	0.448616446358664	6.33573885541308	6.76445982775136	0.0384417509904304	0.0965481987574931
"EgrG_001152100"	0.438732537236384	5.38736898714015	6.75895713503016	0.0384981933948983	0.0966360029789676
"EgrG_000843400"	-0.550719380232178	5.55657948326513	6.75747188835389	0.0385134468060196	0.0966360029789676
"EgrG_000865600"	-0.503608704312845	7.7231886162194	6.75699332343182	0.0385183633568125	0.0966360029789676
"EgrG_000314100"	-0.567385172403909	3.09486866985181	6.75661284999767	0.0385222727575281	0.0966360029789676
"EgrG_000767500"	-0.451898826648691	5.8675637795629	6.74426927627584	0.0386493909749284	0.0969262290958595
"EgrG_000814600"	0.205216755427759	6.2632203225488	6.74178733989465	0.0386750181282508	0.096961836229338
"EgrG_000208900"	-0.354264137128152	5.99422777990626	6.7383991318109	0.0387100394633835	0.0970209674467786
"EgrG_000456600"	-0.23880767181267	6.43177539354582	6.73449917693006	0.0387504025784094	0.0970934481616142
"EgrG_000780300"	0.269624587996563	6.45839342870703	6.72643571116968	0.038834034226442	0.0972742681951976
"EgrG_000181500"	-0.534629505307586	6.75783516343942	6.72468362308356	0.0388522380611857	0.0972911415912335
"EgrG_000931600"	0.445353776872203	6.18403349344561	6.7176088662321	0.0389258588955531	0.0974453120377824
"EgrG_000646200"	0.479464332345763	7.66029873622792	6.71656127583996	0.0389367760264124	0.0974453120377824
"EgrG_000819100"	0.257815111527041	7.58313988040689	6.71086979354729	0.0389961592349845	0.0975651474342697
"EgrG_000068800"	0.589352642799665	5.1818486634071	6.70412884037188	0.0390666482613449	0.097706692911981
"EgrG_000765400"	-0.492276348515626	1.97655373245167	6.70325796555602	0.0390757672147986	0.097706692911981
"EgrG_000610500"	1.06656554592378	10.9387101540903	6.70021533638527	0.0391076489038692	0.0977575996760243
"EgrG_000343100"	0.737407198505128	4.43855105153497	6.69792484820438	0.0391316722416795	0.0977888386740526
"EgrG_000483300"	0.414396156052309	6.56532925457609	6.6904622418081	0.0392100786457091	0.0979392339225303
"EgrG_000410500"	-0.254656710225012	6.0068596880923	6.68999990013297	0.0392149431441343	0.0979392339225303
"EgrG_000943000"	0.361727229716745	5.98539179998889	6.6811607245458	0.0393080985724909	0.0981429983193091
"EgrG_000143000"	0.70817869116914	5.14717720020343	6.68000947725821	0.0393202531456783	0.0981444623971565
"EgrG_000860500"	0.268527098087945	7.07624675873389	6.67646759125013	0.0393576788388133	0.0981913152534335
"EgrG_000851600"	-0.266753382783694	8.11316238999205	6.67604271492663	0.039362171520147	0.0981913152534335
"EgrG_000532000"	-0.607854063443754	6.9962295142181	6.67414388880366	0.0393822582229493	0.0982125451979722
"EgrG_001128800"	0.960275897471768	2.93118746701578	6.67036552926826	0.0394222681262757	0.0982834330835507
"EgrG_000656500"	0.408135639730772	5.85897267668802	6.66657714621607	0.0394624384849109	0.0983443229049533
"EgrG_000062500"	0.22967471894631	7.1762215175801	6.66563594651759	0.0394724270004305	0.0983443229049533
"EgrG_000980800"	0.383217987898873	5.55834268728816	6.66436191469304	0.0394859530679285	0.0983443229049533
"EgrG_000257920"	0.796448968533712	6.49141638310708	6.66369288256199	0.0394930584791579	0.0983443229049533
"EgrG_000210200"	0.672801613353678	6.95168991701962	6.65935773979531	0.0395391408246873	0.0983922858790885
"EgrG_000150200"	0.922445203925256	6.23023337846308	6.65864167926619	0.0395467593949065	0.0983922858790885
"EgrG_000159200"	-0.621387678526463	6.51714809374722	6.65798751556432	0.0395537211173223	0.0983922858790885
"EgrG_000461900"	-0.556087877658722	6.66087879924976	6.65751891969959	0.0395587089973563	0.0983922858790885
"EgrG_000106400"	-0.359458822773899	4.23285693350669	6.65475202644601	0.0395881777355086	0.0984152370863132
"EgrG_000154500"	0.942376235177147	4.75379618965217	6.65430067365906	0.0395929876294969	0.0984152370863132
"EgrG_000594200"	0.406155263961015	7.34968383155418	6.65338604635694	0.0396027368473212	0.0984152370863132
"EgrG_000844300"	0.359924867766998	8.11485162754474	6.64826903435918	0.0396573391921727	0.0985220690209057
"EgrG_000871200"	-0.27030077357104	6.08916422673291	6.6446028870535	0.0396965213332653	0.0985905406883557
"EgrG_000628500"	0.777363912234358	8.12907919592238	6.64211367043285	0.0397231543307651	0.0986278142646212
"EgrG_000630200"	0.279160667117769	6.33188984013241	6.6390628204685	0.0397558288767901	0.098680062080365
"EgrG_000723900"	-0.680837633319182	4.89414612294416	6.63768977027662	0.0397705458881533	0.0986877190158211
"EgrG_000361200"	0.756938403080784	4.16735977089415	6.62496065749042	0.0399073283844724	0.0989701835258366
"EgrG_000526900"	-0.415554889382355	6.04805213900381	6.62492537622203	0.0399077083736312	0.0989701835258366
"EgrG_001128100"	0.915267517789012	7.27207213898234	6.61899100647572	0.039971691773269	0.0990967393114906
"EgrG_000825000"	0.445721509027589	2.56420547621576	6.61802682880725	0.0399821002667648	0.0990967393114906
"EgrG_000816000"	0.254331843865414	7.23808781001743	6.60793285378742	0.0400912836132461	0.0993383324108586
"EgrG_001182400"	0.276645674739818	6.05240614993679	6.60386693200534	0.0401353755066061	0.0994185476782616
"EgrG_000848100"	0.627878690686283	6.41970928757885	6.6021689958506	0.040153807460502	0.0994314069827169
"EgrG_000146200"	1.38457427616499	3.84386223523252	6.60122990822248	0.0401640065688085	0.0994314069827169
"EgrG_001026800"	1.24446671844342	6.87215087462703	6.59820678546468	0.0401968630891135	0.0994837183337336
"EgrG_000064400"	0.481332706337819	5.2551672980463	6.5967990953417	0.0402121746404447	0.0994925895740838
"EgrG_000218500"	-0.288856962135908	4.39050436181093	6.59506310482643	0.0402310678296966	0.0995000120341345
"EgrG_000433100"	0.42035991331201	3.51600696276655	6.59436851559457	0.040238630514983	0.0995000120341345
"EgrG_000189900"	0.204600334712759	5.72656284868831	6.58971081212572	0.0402893924870334	0.0995965052039603
"EgrG_001177000"	0.549523900403334	7.36775533108109	6.58631627187451	0.04032644157728	0.0996590534056638
"EgrG_000264500"	-0.400303943714053	3.31092111292577	6.5810660689591	0.0403838333056305	0.0997560933742339
"EgrG_001028300"	0.763724675675736	5.18045399791797	6.58057339112739	0.0403892245097234	0.0997560933742339
"EgrG_000225300"	0.923869754027968	4.12843541126857	6.57661963688785	0.0404325237889652	0.0998339731739176
"EgrG_001176900"	0.57627822215075	6.18288698976485	6.57387873206519	0.0404625768920431	0.099866343177454
"EgrG_002012400"	0.688357179687491	1.31064660967474	6.5732772570048	0.0404691758420659	0.099866343177454
"EgrG_001129500"	-1.11036211917712	2.01534276194992	6.57000083486404	0.0405051475431313	0.0999260458726158
"EgrG_000946900"	-0.495760873782306	4.54774918880868	6.56455854078221	0.040564992367635	0.100044591641574
"EgrG_000455800"	0.279226965355607	4.92144381107022	6.56043727752205	0.0406103891284454	0.100127445906925
"EgrG_000688900"	-0.552348632703322	3.46479813384592	6.55680624458075	0.0406504419254598	0.100178605502213
"EgrG_000389600"	0.613983536945213	5.81467829819294	6.55641555035472	0.0406547546845967	0.100178605502213
"EgrG_000735700"	-0.398801103166587	5.1606869323592	6.55494517803363	0.0406709911538896	0.100189514793728
"EgrG_000761300"	0.400288251054619	6.41652656382255	6.55289875031466	0.0406936030369989	0.10019510407643
"EgrG_000694350"	0.374650723902659	8.24455093881826	6.55260231671495	0.0406968798499975	0.10019510407643
"EgrG_002042800"	-0.490688951741286	4.68945003722576	6.54398515242524	0.0407922887185247	0.100397528093615
"EgrG_000297400"	0.699710580054154	10.6628267617136	6.54239127675286	0.0408099686574035	0.100397528093615
"EgrG_000069500"	0.875600042103472	2.2828474714983	6.54197382056325	0.0408146009423477	0.100397528093615
"EgrG_000954500"	-0.617362560170801	2.62464174520238	6.53436351459686	0.0408991711941257	0.100550771349544
"EgrG_000333300"	1.13122657607984	4.44582977794236	6.53423489120048	0.0409006025373969	0.100550771349544
"EgrG_000468300"	0.452047100358286	6.28427162315213	6.53045132443194	0.0409427365637792	0.100621271718187
"EgrG_000428900"	-0.23512262927029	6.38381098639164	6.52716786682485	0.0409793481816823	0.100621271718187
"EgrG_000195700"	-0.228071835803267	7.36387501528046	6.52631631435779	0.0409888503839918	0.100621271718187
"EgrG_000527800"	0.540645345137826	3.81258539790332	6.52481973021334	0.0410055573968975	0.100621271718187
"EgrG_000849700"	0.194927018560929	6.50452079236306	6.52463038062997	0.041007671833724	0.100621271718187
"EgrG_000195550"	0.330517590735435	6.92375641154288	6.52455738466024	0.0410084870069228	0.100621271718187
"EgrG_000599800"	0.927859490985502	3.94414450871126	6.52421592337622	0.0410123005187988	0.100621271718187
"EgrG_000832400"	-0.256931718480897	6.89006371428312	6.52182980929948	0.0410389623250397	0.100657576283792
"EgrG_001152800"	-0.495966156499071	7.08954204233029	6.51923502261206	0.0410679819767526	0.100688061758962
"EgrG_001073400"	-0.413780850363098	8.75896580148561	6.51768649741529	0.0410853134342901	0.100688061758962
"EgrG_000889400"	-1.32225787520767	1.23108121102136	6.51753625520082	0.0410869954985296	0.100688061758962
"EgrG_001035200"	0.375189982667357	8.20111968550971	6.5162020274679	0.0411019371120392	0.100695591815923
"EgrG_000485400"	0.315140540429784	4.47351345508362	6.50926850549646	0.0411797001015842	0.100844986506781
"EgrG_001192300"	0.704649026536023	5.67919733609408	6.50800860921328	0.0411938515039315	0.100844986506781
"EgrG_000690800"	-0.69081653106725	3.24879912242072	6.5075880699658	0.0411985765243404	0.100844986506781
"EgrG_000864100"	0.218073295438231	8.54662426798026	6.50124267233829	0.0412699586718938	0.100990576686573
"EgrG_000396300"	1.05328418701765	2.46866815646244	6.49449666119351	0.0413460281737197	0.101118313035529
"EgrG_000808800"	-0.308149628670861	7.78045988443427	6.49415069449033	0.0413499344001104	0.101118313035529
"EgrG_000219100"	0.564370818618881	4.13148410626941	6.49344405214286	0.041357914454654	0.101118313035529
"EgrG_000493600"	0.640509868513625	8.01550884294779	6.49074234473217	0.0413884435273763	0.101125572759649
"EgrG_000080100"	0.802907226427368	6.17200621339114	6.4907252560005	0.0413886367241099	0.101125572759649
"EgrG_000829400"	0.524372362916349	5.61141920905677	6.49001722665417	0.0413966424085645	0.101125572759649
"EgrG_000914000"	0.446889636391793	3.81705300697061	6.48617249029197	0.0414401508344184	0.101202717236386
"EgrG_000360600"	-0.381566670301682	5.03904255100473	6.48402844783018	0.0414644400357993	0.10123289475215
"EgrG_000164900"	0.260782182168347	8.01471995269553	6.4820881866307	0.0414864370007305	0.101252033432012
"EgrG_000623100"	0.313524607524239	6.6587686473348	6.4812320489709	0.0414961480720304	0.101252033432012
"EgrG_001041600"	0.281765253986881	5.10094341879875	6.47338102429139	0.0415853426270159	0.101440496505924
"EgrG_001040400"	-0.208020963079949	7.4101954017762	6.46928160107952	0.0416320171326916	0.1015251604926
"EgrG_000129100"	0.22770613099765	6.28659401877277	6.45459183330135	0.0417998432433874	0.101901633966139
"EgrG_000359860"	-0.27179142188276	5.81850916517591	6.45366884292453	0.0418104181796476	0.101901633966139
"EgrG_000145400"	-0.434500063770318	6.04215422271173	6.44931945636049	0.0418602981816504	0.101993902864194
"EgrG_000912400"	-0.740291304104062	3.61584524103806	6.44680062769807	0.0418892210576129	0.102035070758768
"EgrG_001098100"	0.646025473210947	8.32289470703165	6.43974356941572	0.0419703967581296	0.102203457547638
"EgrG_001071700"	0.439328842949324	5.92525480557122	6.4378040521133	0.0419927432623394	0.102228531947687
"EgrG_000846800"	0.341199869484987	6.44211629461197	6.43213035331404	0.0420582048482046	0.102356865618513
"EgrG_000372700"	-0.361408927185516	5.02275112291082	6.43114489135595	0.0420695886859685	0.102356865618513
"EgrG_000995900"	-1.71846494304551	0.249644139192541	6.42758909281615	0.0421106986078466	0.102427513471609
"EgrG_000752200"	0.391077055926704	4.49362715723265	6.42330053261171	0.0421603514552598	0.102518894166358
"EgrG_000792200"	0.261196366004947	5.20383118479098	6.42148855457213	0.0421813539214655	0.102540574976995
"EgrG_000843200"	-0.385857283931093	6.19152982656993	6.42032957013927	0.042194794906323	0.102543867082568
"EgrG_000461600"	0.50926776708926	6.66013313461523	6.41784620005221	0.0422236142766036	0.102584519909137
"EgrG_000455700"	-0.669532455925144	5.60161738187127	6.40609029645779	0.0423603971890293	0.10288737754129
"EgrG_000917000"	-0.337528999056903	9.78831022129695	6.40220372988015	0.0424057481425453	0.102965371571942
"EgrG_001087600"	-0.355009053031119	4.49625416589554	6.40125901673366	0.0424167814290357	0.102965371571942
"EgrG_000671500"	0.398401088238049	7.78480360601836	6.39745481329289	0.0424612493585701	0.103043832825546
"EgrG_000551200"	1.24076733292032	1.59349191760057	6.39487858375099	0.0424913985708382	0.103051609105036
"EgrG_000710900"	-0.223623360014745	7.89825946910096	6.39356031382767	0.0425068371046039	0.103051609105036
"EgrG_000630500"	-0.41421303856628	4.95387774707317	6.39314980817115	0.0425116461471004	0.103051609105036
"EgrG_000886800"	-0.374335999576691	8.6423650435697	6.39303083366238	0.0425130400598334	0.103051609105036
"EgrG_000479600"	0.214780439891576	7.7176564836424	6.38275211808726	0.0426336962716692	0.103314561316436
"EgrG_000664050"	0.716299423015576	3.36329760402409	6.38022161592896	0.0426634703885818	0.103357190969939
"EgrG_000509500"	0.923250180870007	1.36283973490382	6.37004465379216	0.0427834934719272	0.103618372428156
"EgrG_000991800"	0.234352976449249	5.7468884126872	6.36890663569445	0.0427969427509885	0.103621364811469
"EgrG_000805700"	0.84863572229783	7.07273485899688	6.35840068730892	0.0429213700703838	0.103886259415691
"EgrG_000182100"	0.417943305254208	7.87021757355439	6.35760296966115	0.0429308375190257	0.103886259415691
"EgrG_001183000"	0.194727195320132	6.29730413826193	6.34844475461134	0.0430397283050183	0.104120061288787
"EgrG_001181900"	0.487845879591191	6.12695611454044	6.344172671857	0.043090649022015	0.104213530873083
"EgrG_000103700"	1.23758693790588	3.95143327514868	6.33794232621078	0.0431650550285975	0.104363729513429
"EgrG_000764000"	1.04654541977958	6.8917077881749	6.3337863496132	0.0432147830223595	0.104454193493361
"EgrG_000701200"	0.918855269115144	5.9373472204137	6.33273051116717	0.0432274287244057	0.104454626475671
